LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 3d WCA system, random initial configuration

#variable density equal 0.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.01
variable tau equal 100*${dt}
variable tau equal 100*0.01
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.01
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       3

lattice         fcc ${density}
lattice         fcc 1.0
Lattice spacing in x,y,z = 1.5874011 1.5874011 1.5874011
region          box prism 0 8 0 8 0 8 0 -0.5 0.5
# number of atom types
create_box      1 box
Created triclinic box = (0 0 0) to (12.699208 12.699208 12.699208) with tilt (0 -0.79370053 0.79370053)
  2 by 2 by 2 MPI processor grid
create_atoms    1 box
Created 2048 atoms
  using lattice units in triclinic box = (0 0 0) to (12.699208 12.699208 12.699208) with tilt (0 -0.79370053 0.79370053)
  create_atoms CPU = 0.000 seconds
mass 1 1.0

velocity all create ${initial_temperature} 12345
velocity all create 3 12345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.01
thermo ${thermo_time}
thermo 500

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 1
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 21 21 20
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton/tri
      stencil: half/bin/3d/tri
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.079 | 3.08 | 3.081 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
    110000   1.2544956      0.64341949     0              2.524244       12.115597    
    110500   1.2452653      0.6590664      0              2.5260523      12.346937    
    111000   1.2348922      0.6487596      0              2.5001934      12.05632     
    111500   1.2357448      0.63515067     0              2.4878628      12.073016    
    112000   1.2485971      0.66290538     0              2.5348865      12.369908    
    112500   1.204537       0.6076272      0              2.4135505      11.57294     
    113000   1.1895292      0.59620022     0              2.3796228      11.545839    
    113500   1.1495465      0.59884973     0              2.3223276      11.394032    
    114000   1.1279386      0.60186621     0              2.2929479      11.545545    
    114500   1.1224297      0.56564574     0              2.2484682      11.090771    
    115000   1.1185507      0.55464267     0              2.2316495      10.816315    
    115500   1.0866014      0.54363596     0              2.1727422      10.922442    
    116000   1.0768137      0.54482279     0              2.1592546      10.796774    
    116500   1.0678705      0.54884133     0              2.1498649      10.756831    
    117000   1.0496121      0.56986071     0              2.1435101      11.052872    
    117500   1.0507748      0.54948519     0              2.1248778      10.854028    
    118000   1.0348665      0.53851998     0              2.0900617      10.653846    
    118500   0.98035435     0.49462037     0              1.9644339      10.202341    
    119000   1.0124295      0.48050278     0              1.9984056      9.9976556    
    119500   0.97455866     0.51556135     0              1.9766856      10.394993    
    120000   0.98489512     0.48861505     0              1.9652364      9.9110159    
    120500   0.9825391      0.46825357     0              1.9413426      9.6606015    
    121000   0.94525674     0.48391872     0              1.9011115      9.8820218    
    121500   0.92209049     0.46437701     0              1.8468374      9.5170732    
    122000   0.92899945     0.42163605     0              1.8144548      9.1397074    
    122500   0.88032037     0.46046019     0              1.780296       9.5589563    
    123000   0.89080169     0.44091595     0              1.776466       9.3974803    
    123500   0.88694375     0.44068764     0              1.7704536      9.3292712    
    124000   0.87393941     0.43471675     0              1.7449858      9.2172701    
    124500   0.84140096     0.4091074      0              1.6705926      8.8176899    
    125000   0.82172741     0.4099426      0              1.6419319      8.8659807    
    125500   0.83037925     0.35992122     0              1.6048819      8.2001879    
    126000   0.80414554     0.37111081     0              1.5767402      8.295842     
    126500   0.78785147     0.38030527     0              1.5615054      8.562554     
    127000   0.75729925     0.36906718     0              1.5044614      8.135965     
    127500   0.73974735     0.36400408     0              1.4730833      8.1668062    
    128000   0.72868386     0.34655895     0              1.439051       7.9120257    
    128500   0.71195283     0.34591845     0              1.4133262      7.8732674    
    129000   0.69770422     0.32826998     0              1.3743153      7.4619932    
    129500   0.69249131     0.31750571     0              1.3557355      7.4129954    
    130000   0.6719295      0.3099985      0              1.3174006      7.3731213    
    130500   0.66931761     0.28677132     0              1.2902575      7.0472733    
    131000   0.65392837     0.28276413     0              1.2631777      6.86841      
    131500   0.62689015     0.29983817     0              1.2397142      7.1276846    
    132000   0.61714408     0.2801962      0              1.2054603      6.8554122    
    132500   0.61246573     0.25523825     0              1.1734883      6.3826687    
    133000   0.59273434     0.26427039     0              1.1529378      6.5485842    
    133500   0.57745457     0.23740126     0              1.1031602      6.1740511    
    134000   0.56655954     0.25092076     0              1.1003451      6.2052807    
    134500   0.54536461     0.23275121     0              1.0503987      5.9622467    
    135000   0.53893096     0.22301334     0              1.0310151      5.835094     
    135500   0.50736491     0.22747944     0              0.9881552      5.8171417    
    136000   0.50257344     0.21752577     0              0.97101784     5.749671     
    136500   0.48213216     0.21481601     0              0.93766112     5.5993181    
    137000   0.47244366     0.21699111     0              0.92531058     5.6795036    
    137500   0.46959041     0.21688256     0              0.92092424     5.6293043    
    138000   0.43982415     0.18805121     0              0.84746529     5.1667948    
    138500   0.43708835     0.17511432     0              0.83042671     4.8785693    
    139000   0.41513499     0.16344415     0              0.78584258     4.7491288    
    139500   0.4023247      0.15972326     0              0.76291564     4.7002117    
    140000   0.38977781     0.15422377     0              0.73860499     4.5020248    
    140500   0.37862433     0.14836085     0              0.71602003     4.4011147    
    141000   0.35766019     0.13949674     0              0.67572507     4.1814308    
    141500   0.34743325     0.12635782     0              0.64725322     3.9381188    
    142000   0.32753152     0.12925232     0              0.6203097      3.9550723    
    142500   0.31597388     0.12310726     0              0.59683665     3.8129912    
    143000   0.3069166      0.11359558     0              0.5737457      3.631527     
    143500   0.29527447     0.10869679     0              0.55139223     3.5368083    
    144000   0.27064206     0.097103403    0              0.50286827     3.3260812    
    144500   0.25928828     0.094579976    0              0.48332248     3.2678004    
    145000   0.23931829     0.082818356    0              0.4416205      2.9754788    
    145500   0.22997053     0.08334105     0              0.42812841     2.9134918    
    146000   0.21025016     0.069328771    0              0.38455002     2.6302461    
    146500   0.20300103     0.066958722    0              0.37131158     2.5467632    
    147000   0.1856308      0.056794503    0              0.33510474     2.2634372    
    147500   0.17593148     0.052342401    0              0.31611076     2.1567254    
    148000   0.15809819     0.048707167    0              0.28573866     2.0411298    
    148500   0.14468684     0.043194566    0              0.26011885     1.8917214    
    149000   0.13024686     0.037429087    0              0.23270397     1.7413392    
    149500   0.11480915     0.033281092    0              0.20541073     1.5872704    
    150000   0.10181522     0.025937218    0              0.17858548     1.376148     
Loop time of 9.40924 on 8 procs for 100000 steps with 2048 atoms

Performance: 9182461.104 tau/day, 10627.849 timesteps/s, 21.766 Matom-step/s
99.5% CPU use with 8 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 1.0515     | 1.0663     | 1.1049     |   1.8 | 11.33
Neigh   | 4.7394     | 4.7605     | 4.7803     |   0.6 | 50.59
Comm    | 2.5464     | 2.5824     | 2.6067     |   1.2 | 27.45
Output  | 0.10362    | 0.10376    | 0.10454    |   0.1 |  1.10
Modify  | 0.55111    | 0.55602    | 0.55996    |   0.4 |  5.91
Other   |            | 0.3403     |            |       |  3.62

Nlocal:            256 ave         265 max         249 min
Histogram: 1 1 0 2 1 0 2 0 0 1
Nghost:         464.25 ave         471 max         456 min
Histogram: 1 2 0 0 1 0 0 0 1 3
Neighs:        1312.88 ave        1377 max        1265 min
Histogram: 2 0 1 0 2 1 1 0 0 1

Total # of neighbors = 10503
Ave neighs/atom = 5.128418
Neighbor list builds = 28167
Dangerous builds = 0
Total wall time: 0:00:15
